交易日期 ,融资余额（上海）,融资余额（深圳）,融资余额（合计）,本日融资买入（上海）,本日融资买入（深圳）,本日融资买入（合计）,本日融券余额（上海）,本日融券余额（深圳）,本日融券余额（合计）,本日融资融券余额（上海）,本日融资融券余额（深圳）,本日融资融券余额（合计）
2014-11-13,474102238964,265676217340,739778456304,47038257972,22517557164,69555815136,3918633272,1857395270,5776028542,478020872236,267533612610,745554484846
2014-11-12,471792706194,264919682375,736712388569,38069159328,17142506870,55211666198,3882134761,1859825486,5741960247,475674840955,266779507861,742454348816
2014-11-11,468511764722,264328693624,732840458346,59512181726,28073319217,87585500943,3677941190,1763847091,5441788281,472189705912,266092540715,738282246627
2014-11-10,464090522420,263599380069,727689902489,43074937834,22310332417,65385270251,3775253288,1852427880,5627681168,467865775708,265451807949,733317583657
2014-11-07,460794750926,262233726193,723028477119,43096954614,25019734450,68116689064,3151991170,1757450550,4909441720,463946742096,263991176743,727937918839
2014-11-06,460287164514,261977486810,722264651324,31786397981,18383625835,50170023816,3071093972,1762640409,4833734381,463358258486,263740127219,727098385705
2014-11-05,456679655698,260594884943,717274540641,35525776693,20987436212,56513212905,3175028313,1790499789,4965528102,459854684011,262385384732,722240068743
2014-11-04,453445058673,258290310680,711735369353,39878215488,22491184008,62369399496,3196509968,1756780883,4953290851,456641568641,260047091563,716688660204
2014-11-03,449802419175,255658025353,705460444528,41008787115,21355091937,62363879052,3221660705,1718135827,4939796532,453024079880,257376161180,710400241060
2014-10-31,444331032561,253259536186,697590568747,42922083624,22500570555,65422654179,3139694050,1645781655,4785475705,447470726611,254905317841,702376044452
2014-10-30,443442891214,253395341460,696838232674,39726432779,22137209086,61863641865,2863055358,1606838649,4469894007,446305946572,255002180109,701308126681
2014-10-29,439652493432,251830402363,691482895795,37671197598,23970392094,61641589692,2611824795,1504530459,4116355254,442264318227,253334932822,695599251049
2014-10-28,440302363994,251306469383,691608833377,27452149524,16557603324,44009752848,2314768155,1383416639,3698184794,442617132149,252689886022,695307018171
2014-10-27,441744151692,252916459729,694660611421,20724534608,12885339079,33609873687,1996485943,1248420527,3244906470,443740637635,254164880256,697905517891
2014-10-24,439035804092,251332983613,690368787705,20161466320,12568279885,32729746205,2199412318,1267486313,3466898631,441235216410,252600469926,693835686336
2014-10-23,436985726360,250370954468,687356680828,25192335627,16045968146,41238303773,2340514878,1329591072,3670105950,439326241238,251700545540,691026786778
2014-10-22,432871031115,247833277989,680704309104,24355603992,15329574777,39685178769,2693781267,1489942521,4183723788,435564812382,249323220510,684888032892
2014-10-21,430306864259,246365692928,676672557187,24884170638,15982971644,40867142282,2802116786,1579397419,4381514205,433108981045,247945090347,681054071392
2014-10-20,427824766563,245220110697,673044877260,23487001573,15458021594,38945023167,2824265997,1662995442,4487261439,430649032560,246883106139,677532138699
2014-10-17,425311288395,243931556370,669242844765,29063327336,18757948350,47821275686,2654957393,1555945854,4210903247,427966245788,245487502224,673453748012
2014-10-16,424530873677,244007042999,668537916676,35283134771,21055221732,56338356503,3010510230,1644464491,4654974721,427541383907,245651507490,673192891397
2014-10-15,422266917101,243708517436,665975434537,31845671858,21055176792,52900848650,2885487467,1636057649,4521545116,425152404568,245344575085,670496979653
2014-10-14,417913475124,241097505816,659010980940,30016767013,20909159330,50925926343,2752285172,1619385808,4371670980,420665760296,242716891624,663382651920
2014-10-13,413817989559,238718075412,652536064971,31602674452,21202583287,52805257739,2684864566,1580212717,4265077283,416502854125,240298288129,656801142254
2014-10-10,407459730065,235240705935,642700436000,34135897574,23571897590,57707795164,2772753535,1600021913,4372775448,410232483600,236840727848,647073211448
2014-10-09,403598187437,232733934061,636332121498,36582698297,26982269155,63564967452,2858754154,1588835014,4447589168,406456941591,234322769075,640779710666
2014-10-08,397396842118,228208036824,625604878942,37442090357,24801851916,62243942273,2836409256,1540895789,4377305045,400233251374,229748932613,629982183987
2014-09-30,386227534354,221183132346,607410666700,27147344071,16812119186,43959463257,2402153637,1318105923,3720259560,388629687991,222501238269,611130926260
2014-09-29,393042488212,226368010070,619410498282,28613142315,19185419168,47798561483,2644410326,1411802865,4056213191,395686898538,227779812935,623466711473
2014-09-26,395131055448,227206882365,622337937813,27354261183,18470982053,45825243236,2654825242,1390607533,4045432775,397785880690,228597489898,626383370588
2014-09-25,393151191091,225681032296,618832223387,35791324236,24352569715,60143893951,2618340050,1410691750,4029031800,395769531141,227091724046,622861255187
2014-09-24,388077718595,221650790476,609728509071,35224990253,22662607837,57887598090,2717092663,1473263454,4190356117,390794811258,223124053930,613918865188
2014-09-23,380499940014,216433330722,596933270736,22613124910,16211241348,38824366258,2580377167,1487059958,4067437125,383080317181,217920390680,601000707861
2014-09-22,377641662610,213381690141,591023352751,26802465503,17125294379,43927759882,2472695378,1414659491,3887354869,380114357988,214796349632,594910707620
2014-09-19,371414736256,209664826746,581079563002,23437077528,13817407150,37254484678,2743342013,1538033117,4281375130,374158078269,211202859863,585360938132
2014-09-18,371022528916,209395171107,580417700023,23454655704,14248555754,37703211458,2754050358,1556774977,4310825335,373776579274,210951946084,584728525358
2014-09-17,368035491871,208199324898,576234816769,24747959534,15957228262,40705187796,2633272090,1516400393,4149672483,370668763961,209715725291,580384489252
2014-09-16,364561939383,206778495582,571340434965,38576347008,23540331174,62116678182,2675808937,1476789752,4152598689,367237748320,208255285334,575493033654
2014-09-15,360155185805,205422474650,565577660455,30277233230,20366110750,50643343980,2786068344,1570580292,4356648636,362941254149,206993054942,569934309091
2014-09-12,354592937514,201790280729,556383218243,25877300283,16344150919,42221451202,2854744948,1554256128,4409001076,357447682462,203344536857,560792219319
2014-09-11,351356901278,200627702338,551984603616,31551508007,22874034263,54425542270,2809839184,1581467642,4391306826,354166740462,202209169980,556375910442
2014-09-10,347084945437,197804122291,544889067728,26516564784,18128204651,44644769435,2844850067,1596092247,4440942314,349929795504,199400214538,549330010042
2014-09-09,342444319645,194952306356,537396626001,29429506399,19112781349,48542287748,3157574813,1608174042,4765748855,345601894458,196560480398,542162374856
2014-09-05,337114774267,192230401519,529345175786,27435309267,19640827736,47076137003,3167707067,1592383729,4760090796,340282481334,193822785248,534105266582
2014-09-04,337616642418,191599924958,529216567376,27868392314,19599953843,47468346157,2987580074,1571388551,4558968625,340604222492,193171313509,533775536001
2014-09-03,334451881572,189182008296,523633889868,28142266923,18933623110,47075890033,2802271135,1528541918,4330813053,337254152707,190710550214,527964702921
2014-09-02,334304257645,188988952878,523293210523,25074482942,17264400270,42338883212,2575067297,1433345687,4008412984,336879324942,190422298565,527301623507
2014-09-01,334993392377,189148341022,524141733399,19375199451,13977770282,33352969733,2353464222,1321860139,3675324361,337346856599,190470201161,527817057760
2014-08-29,333028014188,187066201291,520094215479,14869789058,9827926694,24697715752,2336768882,1274282107,3611050989,335364783070,188340483398,523705266468
2014-08-28,331974283614,186179508950,518153792564,18075448159,12610666124,30686114283,2306178645,1291279446,3597458091,334280462259,187470788396,521751250655
2014-08-27,327033468171,183263199094,510296667265,15775159716,12104512169,27879671885,2506072682,1389626303,3895698985,329539540853,184652825397,514192366250
2014-08-26,324639044384,181687145410,506326189794,19645912134,15185454933,34831367067,2545234947,1451348148,3996583095,327184279331,183138493558,510322772889
2014-08-25,322692875254,179750871827,502443747081,20660713907,15622385752,36283099659,2712634191,1529420073,4242054264,325405509445,181280291900,506685801345
2014-08-22,320712615102,177595643285,498308258387,20931605475,15309048202,36240653677,2777758609,1575603853,4353362462,323490373711,179171247138,502661620849
2014-08-21,319781417111,176790093199,496571510310,20937372387,16340018547,37277390934,2783449809,1586285318,4369735127,322564866920,178376378517,500941245437
2014-08-20,316919893355,174787344145,491707237500,21102254552,16411051741,37513306293,2952936920,1633109695,4586046615,319872830275,176420453840,496293284115
2014-08-19,314000082686,172847992920,486848075606,24478938058,18320059671,42798997729,2971229057,1619974688,4591203745,316971311743,174467967608,491439279351
2014-08-18,311144915581,171787204800,482932120381,22116914462,16689123260,38806037722,2928628202,1588702350,4517330552,314073543783,173375907150,487449450933
2014-08-15,308505667412,169486106208,477991773620,19882847811,13672194354,33555042165,2926728670,1572690419,4499419089,311432396082,171058796627,482491192709
2014-08-14,307293179271,169134129287,476427308558,21440618954,14596155139,36036774093,2848463783,1513634094,4362097877,310141643054,170647763381,480789406435
2014-08-13,304160550816,167461113601,471621664417,22784891797,15741495340,38526387137,2941328293,1565459972,4506788265,307101879109,169026573573,476128452682
2014-08-12,300455598098,164974841167,465430439265,20662634626,14514746240,35177380866,2993821657,1551015900,4544837557,303449419755,166525857067,469975276822
2014-08-11,297415010530,162852733564,460267744094,19756935325,13302118470,33059053795,3098591058,1596942406,4695533464,300513601588,164449675970,464963277558
2014-08-08,295837518089,161773588797,457611106886,16839331892,11536925743,28376257635,2739068954,1470083027,4209151981,298576587043,163243671824,461820258867
2014-08-07,294718230086,161586436400,456304666486,21831148630,14176843064,36007991694,2880806829,1520801547,4401608376,297599036915,163107237947,460706274862
2014-08-06,291615855527,160502620399,452118475926,22133809226,14936898893,37070708119,3394814354,1631808491,5026622845,295010669881,162134428890,457145098771
2014-08-05,288090413294,159016516470,447106929764,21974257920,15054580464,37028838384,3367752810,1692680249,5060433059,291458166104,160709196719,452167362823
2014-08-04,285698012007,157788137497,443486149504,21361247609,12928829401,34290077010,3494808384,1706992424,5201800808,289192820391,159495129921,448687950312
2014-08-01,282807951055,156453118772,439261069827,20877644942,13972960532,34850605474,3183147027,1601948793,4785095820,285991098082,158055067565,444046165647
2014-07-31,283472878022,156553677865,440026555887,19428333365,13803857773,33232191138,3299144167,1631115901,4930260068,286772022189,158184793766,444956815955
2014-07-30,281191829508,154590068304,435781897812,21820828528,14150818664,35971647192,3224125568,1591042130,4815167698,284415955076,156181110434,440597065510
2014-07-29,277436563438,152833431488,430269994926,22313772448,15019480387,37333252835,3273443034,1567598445,4841041479,280710006472,154401029933,435111036405
2014-07-28,275792314276,152256189541,428048503817,25330816505,14856621970,40187438475,3096334488,1499143179,4595477667,278888648764,153755332720,432643981484
2014-07-25,276338715895,153400798150,429739514045,16146244265,10490987981,26637232246,2609137766,1303921447,3913059213,278947853661,154704719597,433652573258
2014-07-24,277337816759,153504405640,430842222399,19341209261,12019984434,31361193695,2523214638,1261619597,3784834235,279861031397,154766025237,434627056634
2014-07-23,275745037661,152861324301,428606361962,15381414613,10718692223,26100106836,2215194858,1237764367,3452959225,277960232519,154099088668,432059321187
2014-07-22,273882387833,151433243819,425315631652,14498460951,9607476528,24105937479,2198534959,1279172339,3477707298,276080922792,152712416158,428793338950
2014-07-21,272800679038,151122355870,423923034908,10107133251,7627013884,17734147135,2153674887,1201726716,3355401603,274954353925,152324082586,427278436511
2014-07-18,273067071370,150656631387,423723702757,10487979224,7389383370,17877362594,2050709730,1186869113,3237578843,275117781100,151843500500,426961281600
2014-07-17,274021765613,151453736609,425475502222,10449050940,7511188507,17960239447,2020042857,1147108624,3167151481,276041808470,152600845233,428642653703
2014-07-16,273677477762,151107413961,424784891723,13832170116,9576239699,23408409815,2024579463,1180895088,3205474551,275702057225,152288309049,427990366274
2014-07-15,272382809571,150398955359,422781764930,13649257521,11128919228,24778176749,1887331655,1149593656,3036925311,274270141226,151548549015,425818690241
2014-07-14,271692944012,149705817334,421398761346,14022448475,11352731283,25375179758,1819218966,1100989778,2920208744,273512162978,150806807112,424318970090
2014-07-11,270336177205,148434713823,418770891028,11432852766,9086575841,20519428607,1743881323,1099447305,2843328628,272080058528,149534161128,421614219656
2014-07-10,270150328048,147918438249,418068766297,11445433593,9671896576,21117330169,1789239958,1106517378,2895757336,271939568006,149024955627,420964523633
2014-07-09,268976908835,146858751178,415835660013,13708146360,11256492049,24964638409,1837924169,1115310851,2953235020,270814833004,147974062029,418788895033
2014-07-08,267771059963,146058741454,413829801417,11443120248,10280355447,21723475695,1941623111,1173817561,3115440672,269712683074,147232559015,416945242089
2014-07-07,266651924011,144732310202,411384234213,11498589639,10082135244,21580724883,1964318103,1164342730,3128660833,268616242114,145896652932,414512895046
2014-07-04,265436852269,143036468752,408473321021,11209332181,9990288764,21199620945,1909107890,1149594805,3058702695,267345960159,144186063557,411532023716
2014-07-03,265974898727,142431849206,408406747933,13478521704,10888132802,24366654506,1920076729,1178304375,3098381104,267894975456,143610153581,411505129037
2014-07-02,265240147977,141214732779,406454880756,12502321252,9523569906,22025891158,1804553417,1146852290,2951405707,267044701394,142361585069,409406286463
2014-07-01,264607937184,140301846226,404909783410,11619124167,9543534714,21162658881,1728225591,1119316381,2847541972,266336162775,141421162607,407757325382
2014-06-30,263735543924,139675360518,403410904442,11863350290,9355325114,21218675404,1864005213,1133248305,2997253518,265599549137,140808608823,406408157960
2014-06-27,262843748934,138582906260,401426655194,10674745540,8394341466,19069087006,1670352288,1074805098,2745157386,264514101222,139657711358,404171812580
2014-06-26,263901777459,138775464865,402677242324,8934494319,7726380809,16660875128,1705964326,1101034269,2806998595,265607741785,139876499134,405484240919
2014-06-25,264826122031,138654302742,403480424773,7798911904,6176755759,13975667663,1729313567,1096243772,2825557339,266555435598,139750546514,406305982112
2014-06-24,264557736440,138153448439,402711184879,8678669140,6237284859,14915953999,1783361767,1103211566,2886573333,266341098207,139256660005,405597758212
2014-06-23,264423995477,138216533467,402640528944,7984521565,5997731871,13982253436,1711404991,1062524752,2773929743,266135400468,139279058219,405414458687
2014-06-20,264462000733,138219049841,402681050574,7311573935,5561681024,12873254959,1659092486,1007739279,2666831765,266121093219,139226789120,405347882339
2014-06-19,264416711355,138334689643,402751400998,11575621771,8237475729,19813097500,1692954281,1010792411,2703746692,266109665636,139345482054,405455147690
2014-06-18,263464984389,137891876951,401356861340,10981607193,8205915553,19187522746,1905445146,1150559712,3056004858,265370429535,139042436663,404412866198
2014-06-17,261262566962,136299717016,397562283978,10678375115,8660445341,19338820456,1986059991,1201539381,3187599372,263248626953,137501256397,400749883350
2014-06-16,259830180798,134393068952,394223249750,10960047052,8964080087,19924127139,2128107268,1277084362,3405191630,261958288066,135670153314,397628441380
2014-06-13,259234464249,133262832272,392497296521,11035429772,8201708068,19237137840,1932557952,1222813706,3155371658,261167022201,134485645978,395652668179
2014-06-12,260095159980,133166994651,393262154631,9619440443,6896910949,16516351392,1880328796,1225110922,3105439718,261975488776,134392105573,396367594349
2014-06-11,259331157651,132749429540,392080587191,9242894688,7225228382,16468123070,1902826720,1223682335,3126509055,261233984371,133973111875,395207096246
2014-06-10,258915454209,132665627006,391581081215,9738387204,7245413081,16983800285,1925383864,1197410234,3122794098,260840838073,133863037240,394703875313
2014-06-09,258813086318,132433746205,391246832523,7991678955,6088547697,14080226652,1790513118,1125568617,2916081735,260603599436,133559314822,394162914258
2014-06-06,258783819562,131997487341,390781306903,7841012896,6206517925,14047530821,1676569971,1097655164,2774225135,260460389533,133095142505,393555532038
2014-06-05,258996504218,131978587266,390975091484,7718020196,5877935372,13595955568,1793129953,1134439831,2927569784,260789634171,133113027097,393902661268
2014-06-04,259577930516,131973265674,391551196190,8028118877,6020879826,14048998703,1702384698,1100665089,2803049787,261280315214,133073930763,394354245977
2014-06-03,259934197396,131331394313,391265591709,8771506084,6321806884,15093312968,1785620918,1137059983,2922680901,261719818314,132468454296,394188272610
2014-05-30,260267422226,131185022857,391452445083,8167969061,6496001132,14663970193,1702233281,1108008383,2810241664,261969655507,132293031240,394262686747
2014-05-29,261867723917,131519772934,393387496851,9774455584,7191625222,16966080806,1773432798,1122651594,2896084392,263641156715,132642424528,396283581243
2014-05-28,262495558871,131188336481,393683895352,10723796154,7447429512,18171225666,1849684934,1179940990,3029625924,264345243805,132368277471,396713521276
2014-05-27,262184505749,130855393558,393039899307,8449243396,5545951695,13995195091,1786177552,1146483842,2932661394,263970683301,132001877400,395972560701
2014-05-26,261798286090,130924185168,392722471258,8649747489,6789314445,15439061934,1769480155,1124346645,2893826800,263567766245,132048531813,395616298058
2014-05-23,262179721956,130608288131,392788010087,7232471152,4934800746,12167271898,1742951754,1078785628,2821737382,263922673710,131687073759,395609747469
2014-05-22,263285667241,131151919689,394437586930,8451473422,5267616850,13719090272,1758195332,1102100256,2860295588,265043862573,132254019945,397297882518
2014-05-21,263711250561,131425531346,395136781907,7437968535,4189820434,11627788969,1769018748,1075045093,2844063841,265480269309,132500576439,397980845748
2014-05-20,263329869576,131225946557,394555816133,7378819909,4146618248,11525438157,1660684994,1068728335,2729413329,264990554570,132294674892,397285229462
2014-05-19,262978461564,131564116814,394542578378,8257521627,3910163399,12167685026,1636149807,1077349574,2713499381,264614611371,132641466388,397256077759
2014-05-16,262504748253,131855897962,394360646215,6777228354,3932660093,10709888447,1674467649,1129708911,2804176560,264179215902,132985606873,397164822775
2014-05-15,263365496848,132375602143,395741098991,8055799282,4658832444,12714631726,1714345106,1115878535,2830223641,265079841954,133491480678,398571322632
2014-05-14,263785295626,132568689405,396353985031,7703544903,4261432959,11964977862,1827570230,1157814565,2985384795,265612865856,133726503970,399339369826
2014-05-13,263875665230,132650109536,396525774766,10210290975,5632371472,15842662447,1857824098,1139520839,2997344937,265733489328,133789630375,399523119703
2014-05-12,263336148453,132405875755,395742024208,12716672910,6852276820,19568949730,1887908530,1126213064,3014121594,265224056983,133532088819,398756145802
2014-05-09,262894808767,132010438866,394905247633,7334172832,4360540111,11694712943,1705756394,1054300715,2760057109,264600565161,133064739581,397665304742
2014-05-08,263640476055,132360616064,396001092119,7985052061,4709314220,12694366281,1789704684,1075643580,2865348264,265430180739,133436259644,398866440383
2014-05-07,263849484060,132324345893,396173829953,7547560079,4395146429,11942706508,1783931061,1069801213,2853732274,265633415121,133394147106,399027562227
2014-05-06,263870108487,132556981545,396427090032,8424672721,5209048970,13633721691,1790872794,1065537912,2856410706,265660981281,133622519457,399283500738
2014-05-05,263125449389,132144419353,395269868742,8516572164,4242917102,12759489266,1728998220,1040644207,2769642427,264854447609,133185063560,398039511169
2014-04-30,262009980050,131777501297,393787481347,7247352226,3354883748,10602235974,1635791841,992298412,2628090253,263645771891,132769799709,396415571600
2014-04-29,263634326264,133078486817,396712813081,7772909913,4038666972,11811576885,1691287829,996146109,2687433938,265325614093,134074632926,399400247019
2014-04-28,264627794987,133801873694,398429668681,8967146941,5345715474,14312862415,1613005629,967639455,2580645084,266240800616,134769513149,401010313765
2014-04-25,265576759765,134406598384,399983358149,9783865720,5154826661,14938692381,1721207938,1013876499,2735084437,267297967703,135420474883,402718442586
2014-04-24,266725968953,135275532849,402001501802,8580516470,5136860178,13717376648,1905803549,1066785475,2972589024,268631772502,136342318324,404974090826
2014-04-23,267460402473,135294175728,402754578201,8985208087,4943074933,13928283020,1860871023,1075230690,2936101713,269321273496,136369406418,405690679914
2014-04-22,266870388802,135486243127,402356631929,11267977775,6197465066,17465442841,1799916359,1055835797,2855752156,268670305161,136542078924,405212384085
2014-04-21,266692676276,135292011116,401984687392,11210339116,6377622122,17587961238,1769176200,1045036641,2814212841,268461852476,136337047757,404798900233
2014-04-18,266499969446,135570980904,402070950350,9577431792,4948413204,14525844996,1794892129,1071888428,2866780557,268294861575,136642869332,404937730907
2014-04-17,266776778235,136136680454,402913458689,10134509283,5861805002,15996314285,1934603170,1110772034,3045375204,268711381405,137247452488,405958833893
2014-04-16,266555259816,135732364471,402287624287,10267873861,5624550997,15892424858,1975243309,1144112306,3119355615,268530503125,136876476777,405406979902
2014-04-15,266244836275,135400244985,401645081260,13534438812,7261566971,20796005783,1903452565,1134328933,3037781498,268148288840,136534573918,404682862758
2014-04-14,264564175463,135011278285,399575453748,12074556314,6733850992,18808407306,2121974869,1200534770,3322509639,266686150332,136211813055,402897963387
2014-04-11,262883689026,134427843354,397311532380,14611841647,7682016877,22293858524,2175945347,1190500159,3366445506,265059634373,135618343513,400677977886
2014-04-10,262944130727,134157615960,397101746687,19699552948,9721965982,29421518930,2251706479,1177767503,3429473982,265195837206,135335383463,400531220669
2014-04-09,260538989557,133258482601,393797472158,12507535371,7179173806,19686709177,2046832746,1141455100,3188287846,262585822303,134399937701,396985760004
2014-04-08,259332941260,132832828796,392165770056,15064019071,7172488244,22236507315,2142303390,1119306715,3261610105,261475244650,133952135511,395427380161
2014-04-04,258587521605,132678299281,391265820886,8204649460,5244207881,13448857341,1915929285,1095067920,3010997205,260503450890,133773367201,394276818091
2014-04-03,259439552720,133266368132,392705920852,10708696243,5755484640,16464180883,1951085811,1096118712,3047204523,261390638531,134362486844,395753125375
2014-04-02,258348609225,133063941990,391412551215,9776632960,5766793833,15543426793,2028112154,1112260465,3140372619,260376721379,134176202455,394552923834
2014-04-01,258455252144,133390670334,391845922478,7454147839,4577911116,12032058955,1882870067,1042988390,2925858457,260338122211,134433658724,394771780935
2014-03-31,258890954278,133734521787,392625476065,8313336207,4618715517,12932051724,1788598988,985226831,2773825819,260679553266,134719748618,395399301884
2014-03-28,259105897661,133999279906,393105177567,10963018786,6606989111,17570007897,1781791692,969704793,2751496485,260887689353,134968984699,395856674052
2014-03-27,260095867854,134592397119,394688264973,12509484624,6938487874,19447972498,1858453331,1029003305,2887456636,261954321185,135621400424,397575721609
2014-03-26,259400663608,134477255344,393877918952,10473570962,6158261226,16631832188,1927608947,1039102876,2966711823,261328272555,135516358220,396844630775
2014-03-25,258315904924,134110825920,392426730844,12745301869,7125330842,19870632711,1903062121,1029099678,2932161799,260218967045,135139925598,395358892643
2014-03-24,257147141519,133546362047,390693503566,14887597993,7948086882,22835684875,1905006670,1020324375,2925331045,259052148189,134566686422,393618834611
2014-03-21,255770666920,133114506226,388885173146,14222628366,8008018711,22230647077,1740051312,971871568,2711922880,257510718232,134086377794,391597096026
2014-03-20,255559503792,132937562110,388497065902,10997485798,7219817924,18217303722,1946992062,1164110380,3111102442,257506495854,134101672490,391608168344
2014-03-19,255575562621,132753825164,388329387785,10216100311,6827086333,17043186644,2053149380,1174282213,3227431593,257628712001,133928107377,391556819378
2014-03-18,254150400180,132072359605,386222759785,11016382497,7096260882,18112643379,2153234090,1251376072,3404610162,256303634270,133323735677,389627369947
2014-03-17,253043587759,131453468039,384497055798,9484884772,6249357558,15734242330,2184786624,1235208907,3419995531,255228374383,132688676946,387917051329
2014-03-14,252331071010,131263686372,383594757382,8951176202,5374764793,14325940995,2151721772,1176438641,3328160413,254482792782,132440125013,386922917795
2014-03-13,252761075051,131694749107,384455824158,10331280705,5745231872,16076512577,2192453531,1207806318,3400259849,254953528582,132902555425,387856084007
2014-03-12,251945854288,131929800058,383875654346,10131458341,6716508212,16847966553,1997247313,1124373854,3121621167,253943101601,133054173912,386997275513
2014-03-11,252038649300,132752990778,384791640078,9244370725,5589980928,14834351653,1917867637,1069149681,2987017318,253956516937,133822140459,387778657396
2014-03-10,252414971026,133288015533,385702986559,11738421987,7180649471,18919071458,1830208829,1016380843,2846589672,254245179855,134304396376,388549576231
2014-03-07,253050872759,133932830874,386983703633,11198350419,7248556165,18446906584,1793411804,1063205875,2856617679,254844284563,134996036749,389840321312
2014-03-06,253730966768,134721363189,388452329957,11798471888,7516807984,19315279872,1704549281,1036205414,2740754695,255435516049,135757568603,391193084652
2014-03-05,253240132979,134516959625,387757092604,11196972813,7474754048,18671726861,1750662801,1041012803,2791675604,254990795780,135557972428,390548768208
2014-03-04,252351780621,133965321608,386317102229,12125200646,7909021682,20034222328,1699560915,1027792955,2727353870,254051341536,134993114563,389044456099
2014-03-03,251983073596,133291795071,385274868667,12657075837,7656299094,20313374931,1677166495,1030030936,2707197431,253660240091,134321826007,387982066098
2014-02-28,250685575955,133000754390,383686330345,11898490852,7143021269,19041512121,1590875805,972451074,2563326879,252276451760,133973205464,386249657224
2014-02-27,250675886815,133836437720,384512324535,13592753313,9550317478,23143070791,1624211532,947769242,2571980774,252300098347,134784206962,387084305309
2014-02-26,250664112715,134337867051,385001979766,11539038673,8080390067,19619428740,1410092409,903647007,2313739416,252074205124,135241514058,387315719182
2014-02-25,249672061830,134552028367,384224090197,15187411554,11445235276,26632646830,1436846056,915513985,2352360041,251108907886,135467542352,386576450238
2014-02-24,250050968636,135112215913,385163184549,13189674622,9342781426,22532456048,1480014536,982857528,2462872064,251530983172,136095073441,387626056613
2014-02-21,249701725590,134211467314,383913192904,12045784878,7939942137,19985727015,1549862047,1043791123,2593653170,251251587637,135255258437,386506846074
2014-02-20,249861080842,134302624574,384163705416,16705939916,10870380122,27576320038,1702618265,1147789110,2850407375,251563699107,135450413684,387014112791
2014-02-19,248756501420,133479632626,382236134046,16467807361,11188319569,27656126930,1710771073,1175471771,2886242844,250467272493,134655104397,385122376890
2014-02-18,246823602738,132564178922,379387781660,16987912093,11885801473,28873713566,1524191379,1125231062,2649422441,248347794117,133689409984,382037204101
2014-02-17,244480638839,130763434575,375244073414,16297930378,11733437266,28031367644,1609881723,1130397610,2740279333,246090520562,131893832185,377984352747
2014-02-14,242428321403,129064195108,371492516511,11422214895,8433086184,19855301079,1540651251,1087396806,2628048057,243968972654,130151591914,374120564568
2014-02-13,242214544627,129043098043,371257642670,16575349032,12112911009,28688260041,1598740564,1082165251,2680905815,243813285191,130125263294,373938548485
2014-02-12,239798698269,127778649968,367577348237,14427258810,10830429225,25257688035,1556251316,1080941258,2637192574,241354949585,128859591226,370214540811
2014-02-11,237113578259,126089509278,363203087537,17047728070,13504503311,30552231381,1588789186,1052163889,2640953075,238702367445,127141673167,365844040612
2014-02-10,233894222460,123683414094,357577636554,15675885762,12285135501,27961021263,1481220821,1040094430,2521315251,235375443281,124723508524,360098951805
2014-02-07,230299148177,121492862105,351792010282,10055176584,8299119920,18354296504,1303402675,968990967,2272393642,231602550852,122461853072,354064403924
2014-01-30,227890201770,119293796172,347183997942,7046396520,6235793741,13282190261,1158623034,826943536,1985566570,229048824804,120120739708,349169564512
2014-01-29,230617999048,121453515825,352071514873,8042093293,7297243101,15339336394,1337871390,913093909,2250965299,231955870438,122366609734,354322480172
2014-01-28,231923649468,121958918427,353882567895,7893789417,7086046341,14979835758,1349330588,946928720,2296259308,233272980056,122905847147,356178827203
2014-01-27,232466131188,121879708837,354345840025,10823464032,9497700275,20321164307,1323031454,975807669,2298839123,233789162642,122855516506,356644679148
2014-01-24,231774564282,121213812624,352988376906,10368793788,8995284717,19364078505,1391626771,1029533404,2421160175,233166191053,122243346028,355409537081
2014-01-23,231945821615,121140756328,353086577943,10130547148,8902240777,19032787925,1495065117,1060126180,2555191297,233440886732,122200882508,355641769240
2014-01-22,231326049737,120500016341,351826066078,10873150808,8616028369,19489179177,1619788087,1024227238,2644015325,232945837824,121524243579,354470081403
2014-01-21,230777571850,120137128712,350914700562,6968031351,6142686877,13110718228,1502450099,985368930,2487819029,232280021949,121122497642,353402519591
2014-01-20,230791913661,119787905416,350579819077,5607296766,5210375287,10817672053,1499170924,986907634,2486078558,232291084585,120774813050,353065897635
2014-01-17,230412377549,119334437800,349746815349,6844410935,5664614712,12509025647,1526453295,1017359788,2543813083,231938830844,120351797588,352290628432
2014-01-16,230060965821,119012776963,349073742784,7656168912,5843328386,13499497298,1627160554,1123940064,2751100618,231688126375,120136717027,351824843402
2014-01-15,229811843792,118769845710,348581689502,7343289231,5747191790,13090481021,1597822610,1134639027,2732461637,231409666402,119904484737,351314151139
2014-01-14,229311743389,118531153414,347842896803,6685515130,5685888294,12371403424,1608590091,1092400422,2700990513,230920333480,119623553836,350543887316
2014-01-13,229499201270,118268115191,347767316461,6346364908,5039179023,11385543931,1568228234,1059510565,2627738799,231067429504,119327625756,350395055260
2014-01-10,229737294553,118283934583,348021229136,7004169454,5533141953,12537311407,1537336124,1032734206,2570070330,231274630677,119316668789,350591299466
2014-01-09,230020088540,118033548830,348053637370,8847269593,7671101895,16518371488,1593767536,1143927355,2737694891,231613856076,119177476185,350791332261
2014-01-08,229156113820,117577564832,346733678652,7463940724,7189370956,14653311680,1636238245,1142752205,2778990450,230792352065,118720317037,349512669102
